total_sqft,bath,balcony,site_location,bhk,age,parking,floor_level,furnishing,distance,property_type,security
2447,1,1,Karve Road,2,13,No,Middle,Unfurnished,4.3,Villa,No
3176,4,1,Law College Road,1,19,Yes,Ground,Semi-Furnished,4.6,Villa,No
3792,2,2,Bopodi,3,13,No,Middle,Semi-Furnished,1.9,Villa,No
1677,3,1,Bhavani Peth,1,27,No,Ground,Unfurnished,1.0,Apartment,No
1164,2,2,Rasta Peth,1,26,Yes,Ground,Unfurnished,6.6,Independent House,No
511,1,2,Market yard,4,22,No,Middle,Semi-Furnished,1.1,Independent House,Yes
1656,1,2,Alandi Road,3,21,Yes,Middle,Unfurnished,7.5,Independent House,Yes
803,4,1,Law College Road,4,4,No,Top,Unfurnished,5.6,Independent House,Yes
3864,2,2,Jangali Maharaj Road,3,24,No,Top,Semi-Furnished,2.4,Villa,No
3522,2,1,Dhayari Phata,1,2,Yes,Top,Semi-Furnished,5.6,Apartment,No
3871,1,1,Kalyani Nagar,4,15,No,Top,Furnished,2.2,Independent House,Yes
2263,2,1,Fatima Nagar,1,12,Yes,Top,Semi-Furnished,4.7,Villa,Yes
3330,1,2,Market yard,3,27,Yes,Middle,Semi-Furnished,8.1,Villa,Yes
542,2,2,Fergusson College Road,2,7,Yes,Top,Semi-Furnished,4.9,Apartment,No
1443,2,2,Baner,4,20,No,Middle,Furnished,1.9,Independent House,Yes
2890,2,1,Shukrawar Peth,4,18,No,Top,Unfurnished,7.4,Apartment,Yes
1849,1,2,Wanowrie,1,23,Yes,Ground,Semi-Furnished,2.3,Independent House,Yes
3045,4,2,Warje,1,13,No,Top,Semi-Furnished,7.5,Apartment,Yes
2911,2,2,Rasta Peth,2,17,No,Ground,Furnished,5.1,Independent House,No
1390,1,2,Rasta Peth,4,4,No,Middle,Furnished,4.8,Independent House,Yes
2974,1,2,Fatima Nagar,3,25,Yes,Top,Furnished,8.6,Apartment,Yes
1504,2,1,Bibvewadi,3,14,Yes,Middle,Unfurnished,7.2,Independent House,No
520,2,1,Sadashiv Peth,4,20,No,Top,Furnished,0.8,Apartment,No
906,4,1,Bopodi,4,28,Yes,Middle,Unfurnished,3.3,Apartment,No
3166,1,1,Hingne Khurd,4,13,No,Top,Semi-Furnished,8.8,Independent House,No
1514,1,2,Navi Peth,2,3,No,Top,Semi-Furnished,0.7,Independent House,No
835,3,1,Pirangut,3,26,No,Ground,Semi-Furnished,5.7,Apartment,Yes
2338,1,2,Wakadewadi,3,26,Yes,Middle,Furnished,7.4,Villa,Yes
3688,4,1,Mukund Nagar,1,18,Yes,Middle,Semi-Furnished,6.4,Apartment,Yes
1647,3,1,Budhwar Peth,1,14,No,Middle,Furnished,7.7,Villa,No
2946,3,1,Erandwane,4,15,Yes,Middle,Unfurnished,7.4,Villa,Yes
3340,3,2,Somwar Peth,1,3,No,Middle,Semi-Furnished,7.1,Apartment,No
2327,2,2,Karve Road,2,1,Yes,Ground,Unfurnished,8.3,Apartment,No
1214,2,1,Viman Nagar,3,26,Yes,Top,Furnished,6.6,Apartment,Yes
550,1,2,Shivaji Nagar,3,24,Yes,Ground,Furnished,4.3,Villa,No
823,3,1,Bopodi,1,17,No,Middle,Semi-Furnished,5.0,Apartment,Yes
1288,4,1,Hadapsar Industrial Estate,4,3,No,Middle,Semi-Furnished,7.3,Apartment,No
640,2,1,Rasta Peth,1,14,No,Top,Furnished,8.8,Independent House,Yes
969,4,2,Salunke Vihar,4,3,Yes,Ground,Semi-Furnished,3.1,Independent House,No
1286,4,1,Gultekdi,2,13,No,Top,Semi-Furnished,3.7,Independent House,No
2325,2,1,Wanowrie,3,15,No,Top,Unfurnished,9.3,Apartment,No
1857,2,1,Narayangaon,2,18,No,Ground,Furnished,6.0,Apartment,Yes
2416,2,2,Budhwar Peth,3,14,No,Top,Unfurnished,2.2,Apartment,No
1463,2,1,Gultekdi,2,21,Yes,Ground,Semi-Furnished,6.8,Villa,Yes
3555,3,2,Ambegaon Budruk,1,26,Yes,Ground,Unfurnished,9.9,Villa,No
872,3,1,Camp,2,3,No,Middle,Furnished,8.3,Independent House,Yes
3041,3,2,Mukund Nagar,2,19,Yes,Top,Unfurnished,7.6,Villa,No
2192,3,1,Salunke Vihar,1,8,Yes,Middle,Unfurnished,2.5,Villa,Yes
3298,1,1,Hadapsar Industrial Estate,3,4,Yes,Top,Semi-Furnished,8.8,Villa,No
1679,3,2,Pirangut,3,4,Yes,Top,Furnished,5.5,Independent House,No
2838,2,2,Salunke Vihar,1,19,Yes,Middle,Semi-Furnished,8.9,Independent House,No
2171,4,1,Ghorpadi,2,11,No,Middle,Semi-Furnished,3.6,Villa,Yes
3715,3,2,Pashan,2,1,Yes,Middle,Furnished,1.1,Apartment,No
605,1,1,Chandan Nagar,2,8,No,Ground,Unfurnished,5.0,Independent House,No
1943,2,1,Karve Road,4,15,No,Top,Semi-Furnished,3.1,Villa,No
3217,4,1,Satara Road,3,1,No,Ground,Unfurnished,7.3,Apartment,Yes
2181,4,2,Kalyani Nagar,2,7,Yes,Top,Furnished,9.6,Apartment,No
501,3,1,Shukrawar Peth,3,21,Yes,Top,Semi-Furnished,7.1,Independent House,Yes
3136,4,2,Dhayari Phata,2,20,Yes,Ground,Unfurnished,8.9,Apartment,Yes
3191,3,1,Kharadi,1,20,Yes,Ground,Unfurnished,4.8,Independent House,No
2637,3,2,Dehu Road,1,24,No,Top,Semi-Furnished,7.8,Villa,No
3916,2,2,Rasta Peth,3,11,No,Middle,Furnished,8.5,Independent House,Yes
849,2,1,Baner road,3,27,No,Middle,Unfurnished,7.3,Apartment,Yes
1786,1,2,Satara Road,1,29,Yes,Middle,Furnished,5.3,Independent House,No
3922,2,1,Pashan,4,14,No,Middle,Semi-Furnished,6.4,Independent House,Yes
3679,2,1,Katraj,1,22,No,Top,Unfurnished,7.2,Villa,Yes
1562,3,1,Salunke Vihar,2,16,No,Middle,Unfurnished,2.9,Apartment,No
3456,2,1,Viman Nagar,4,14,Yes,Middle,Unfurnished,8.2,Independent House,No
2706,3,1,Pune Railway Station,1,12,No,Middle,Furnished,9.5,Villa,Yes
3506,3,2,Narayan Peth,4,17,No,Top,Unfurnished,4.9,Villa,Yes
2859,2,1,Ganesh Peth,4,14,Yes,Ground,Unfurnished,7.2,Villa,No
3812,1,2,Rasta Peth,4,10,No,Middle,Semi-Furnished,7.5,Villa,Yes
944,1,2,Somwar Peth,3,24,Yes,Top,Unfurnished,6.8,Villa,Yes
2845,4,1,Pune Railway Station,1,29,No,Top,Furnished,5.7,Independent House,No
1451,4,2,Ghorpadi,3,14,Yes,Middle,Semi-Furnished,8.9,Independent House,Yes
535,2,1,Pashan,3,18,Yes,Ground,Semi-Furnished,4.8,Apartment,Yes
1607,1,2,Dehu Road,2,22,Yes,Ground,Unfurnished,1.1,Independent House,Yes
1975,3,2,Pirangut,2,9,No,Ground,Semi-Furnished,8.5,Apartment,Yes
2298,4,2,Mundhawa,4,17,No,Top,Unfurnished,6.9,Apartment,No
2345,3,1,Pune Railway Station,4,6,Yes,Middle,Semi-Furnished,8.6,Apartment,Yes
1908,4,2,Mukund Nagar,2,8,Yes,Middle,Furnished,1.8,Independent House,Yes
1695,2,1,Kalyani Nagar,2,26,Yes,Top,Unfurnished,0.8,Villa,No
1899,1,2,Narayan Peth,1,13,Yes,Middle,Furnished,9.4,Apartment,Yes
2208,4,2,Wakadewadi,4,18,Yes,Middle,Unfurnished,1.9,Villa,Yes
1885,1,2,Gokhale Nagar,4,5,Yes,Ground,Furnished,8.2,Apartment,No
3106,3,2,Rasta Peth,2,6,Yes,Middle,Furnished,8.3,Independent House,Yes
3438,2,1,Sadashiv Peth,1,21,Yes,Middle,Semi-Furnished,7.2,Apartment,Yes
2688,1,1,Fergusson College Road,2,19,Yes,Top,Unfurnished,1.7,Independent House,Yes
3434,2,2,Parvati Darshan,2,4,Yes,Top,Semi-Furnished,6.8,Villa,Yes
3689,1,2,Balaji Nagar,3,7,Yes,Ground,Furnished,8.9,Independent House,Yes
1800,3,1,Deccan Gymkhana,4,4,Yes,Top,Unfurnished,4.5,Villa,Yes
3273,3,1,Bhavani Peth,1,25,No,Ground,Furnished,4.4,Independent House,Yes
1743,2,1,Wakadewadi,3,11,Yes,Ground,Furnished,4.7,Apartment,No
3597,3,1,Bibvewadi,4,12,No,Middle,Furnished,1.3,Apartment,No
1020,4,2,Parvati Darshan,2,14,No,Ground,Furnished,9.0,Independent House,No
2306,1,2,Satara Road,1,13,No,Middle,Semi-Furnished,8.8,Villa,Yes
509,3,1,Swargate,4,29,Yes,Ground,Furnished,10.0,Villa,No
1483,4,1,Parvati Darshan,2,10,No,Top,Semi-Furnished,6.1,Villa,No
2925,2,1,Mahatma Gandhi Road,3,18,Yes,Top,Furnished,7.6,Independent House,No
2156,4,1,Paud Road,1,16,No,Top,Unfurnished,2.4,Independent House,No
2160,2,1,Sinhagad Road,4,5,Yes,Ground,Furnished,6.8,Independent House,Yes
3229,2,1,Senapati Bapat Road,3,8,Yes,Ground,Furnished,6.7,Independent House,Yes
3131,1,2,Gultekdi,2,14,No,Middle,Unfurnished,9.1,Villa,Yes
2699,1,2,Wagholi,2,5,No,Middle,Unfurnished,8.4,Villa,No
1219,4,2,Dapodi,4,26,Yes,Middle,Furnished,9.4,Independent House,Yes
1572,1,1,Market yard,2,28,No,Middle,Furnished,8.8,Independent House,No
3725,1,1,Wanowrie,1,24,Yes,Ground,Semi-Furnished,8.8,Villa,Yes
1358,1,1,Jangali Maharaj Road,4,8,Yes,Ground,Unfurnished,1.1,Villa,Yes
1816,4,2,Ganesh Peth,3,25,Yes,Middle,Unfurnished,8.5,Apartment,No
2103,3,1,Mangalwar peth,4,26,No,Ground,Semi-Furnished,6.3,Independent House,No
549,1,1,Dapodi,4,6,Yes,Ground,Furnished,4.1,Apartment,Yes
3211,1,2,Uruli Devachi,3,16,Yes,Ground,Furnished,1.0,Villa,Yes
3078,4,1,Fergusson College Road,2,28,Yes,Ground,Unfurnished,6.9,Villa,Yes
3631,3,2,Ambegaon Budruk,3,4,Yes,Middle,Semi-Furnished,3.6,Independent House,No
3738,1,2,Uruli Devachi,1,12,No,Middle,Furnished,4.9,Apartment,No
3773,2,1,Aundh Road,2,11,No,Ground,Unfurnished,7.0,Villa,No
3404,4,2,Aundh,4,3,No,Top,Furnished,9.2,Apartment,No
645,1,1,Jangali Maharaj Road,2,12,No,Middle,Furnished,8.3,Apartment,Yes
1414,1,2,Balaji Nagar,2,5,Yes,Middle,Furnished,4.8,Apartment,No
3540,2,1,Dhayari Phata,1,6,Yes,Top,Unfurnished,4.2,Apartment,No
1962,2,2,Satara Road,2,19,Yes,Middle,Semi-Furnished,2.8,Apartment,No
2789,4,1,Vishrant Wadi,2,18,Yes,Top,Semi-Furnished,4.0,Independent House,Yes
1080,4,2,Ganesh Peth,2,16,Yes,Top,Furnished,1.6,Independent House,Yes
3234,2,2,Market yard,4,23,Yes,Ground,Semi-Furnished,9.7,Apartment,No
2084,4,2,Karve Road,2,11,No,Middle,Furnished,6.0,Independent House,No
982,2,1,Swargate,3,5,Yes,Top,Unfurnished,1.7,Villa,Yes
3679,1,1,Hadapsar,2,9,Yes,Ground,Unfurnished,3.9,Apartment,Yes
1749,2,2,Bund Garden Road,1,3,Yes,Middle,Unfurnished,5.7,Independent House,No
1172,2,1,Model colony,2,8,No,Ground,Furnished,5.6,Independent House,Yes
1130,3,2,Shukrawar Peth,2,6,Yes,Ground,Semi-Furnished,0.8,Villa,No
3208,2,1,Dhayari Phata,4,4,Yes,Top,Unfurnished,9.5,Villa,Yes
1161,2,2,Kondhwa Budruk,3,12,Yes,Middle,Furnished,3.1,Villa,No
3352,3,1,Chandan Nagar,2,12,No,Ground,Semi-Furnished,0.7,Villa,No
2966,4,2,Chandan Nagar,3,25,Yes,Top,Semi-Furnished,1.2,Apartment,No
1487,3,2,Swargate,1,21,Yes,Top,Semi-Furnished,6.0,Independent House,No
3731,1,2,Ghorpadi,4,16,No,Ground,Furnished,1.8,Independent House,Yes
2046,3,2,Wakadewadi,3,10,Yes,Ground,Furnished,0.9,Villa,Yes
1149,1,1,Baner road,4,22,No,Top,Furnished,4.1,Independent House,No
1468,4,2,Viman Nagar,2,14,Yes,Ground,Unfurnished,6.4,Independent House,Yes
3137,3,1,Anandnagar,1,13,No,Ground,Furnished,1.6,Independent House,No
1600,3,1,Vishrant Wadi,4,9,Yes,Middle,Unfurnished,3.5,Villa,Yes
3056,4,2,Dehu Road,2,7,Yes,Top,Unfurnished,4.5,Independent House,No
940,1,1,Pashan,3,12,No,Ground,Unfurnished,2.0,Independent House,Yes
3825,3,1,Shaniwar Peth,1,5,Yes,Top,Furnished,5.3,Independent House,Yes
1420,1,1,Uruli Devachi,1,18,Yes,Middle,Unfurnished,1.3,Apartment,Yes
1269,3,2,Sahakar Nagar,3,4,No,Top,Furnished,0.9,Apartment,Yes
1843,2,1,Sinhagad Road,3,2,Yes,Top,Furnished,5.4,Independent House,No
2326,3,1,Dhole Patil Road,1,3,No,Top,Unfurnished,2.9,Independent House,No
762,4,2,Kondhwa Budruk,4,26,Yes,Middle,Unfurnished,1.4,Independent House,Yes
2077,4,2,Wagholi,1,12,No,Middle,Unfurnished,4.5,Independent House,Yes
3945,1,1,Budhwar Peth,3,3,Yes,Top,Furnished,9.2,Independent House,Yes
3184,3,2,Hadapsar,4,4,Yes,Top,Furnished,7.4,Independent House,Yes
3738,1,1,Aundh Road,2,6,No,Middle,Unfurnished,8.2,Apartment,No
3006,1,1,Wadgaon Sheri,1,12,Yes,Ground,Unfurnished,8.8,Villa,Yes
1498,2,1,Satara Road,3,19,No,Middle,Semi-Furnished,9.7,Independent House,Yes
3851,2,2,Ganeshkhind,2,10,No,Top,Unfurnished,7.8,Independent House,Yes
1199,4,1,Senapati Bapat Road,1,1,No,Ground,Semi-Furnished,6.3,Independent House,Yes
2849,1,2,Fatima Nagar,1,17,Yes,Ground,Semi-Furnished,4.0,Villa,Yes
2103,4,2,Paud Road,4,16,Yes,Ground,Furnished,2.2,Independent House,Yes
1741,3,1,Navi Peth,3,9,Yes,Middle,Furnished,7.0,Independent House,Yes
1625,1,2,Warje,2,25,No,Middle,Semi-Furnished,10.0,Villa,Yes
3101,1,2,Kothrud,1,21,No,Middle,Semi-Furnished,4.9,Independent House,No
2835,3,2,Navi Peth,4,9,No,Middle,Unfurnished,7.4,Villa,Yes
1690,3,2,Senapati Bapat Road,2,27,Yes,Top,Semi-Furnished,5.2,Villa,Yes
3168,4,2,Bopodi,2,23,No,Ground,Unfurnished,4.6,Independent House,Yes
1505,4,1,Ghorpade Peth,1,9,Yes,Top,Furnished,4.4,Apartment,Yes
535,3,2,Kharadi,2,12,Yes,Middle,Unfurnished,5.3,Apartment,No
1243,4,1,Wanowrie,1,23,Yes,Middle,Furnished,4.0,Independent House,Yes
2264,3,1,Khadki,4,9,Yes,Top,Semi-Furnished,7.6,Villa,No
852,1,1,Dapodi,4,15,Yes,Ground,Semi-Furnished,8.8,Villa,No
2422,1,1,Kasba Peth,2,2,Yes,Ground,Semi-Furnished,8.9,Villa,No
572,2,1,Law College Road,1,11,Yes,Middle,Unfurnished,2.7,Independent House,No
3195,1,1,Tilak Road,3,11,Yes,Middle,Furnished,9.0,Apartment,Yes
1876,3,2,Mukund Nagar,4,8,No,Middle,Furnished,3.7,Villa,No
2414,4,2,Vadgaon Budruk,1,23,Yes,Middle,Furnished,3.4,Villa,No
1593,2,2,Swargate,1,6,Yes,Ground,Furnished,7.4,Independent House,Yes
2972,4,1,Padmavati,1,21,No,Top,Furnished,3.4,Apartment,No
3546,3,2,Salunke Vihar,2,20,No,Ground,Unfurnished,1.0,Apartment,No
1207,1,2,Mukund Nagar,3,7,No,Top,Furnished,4.0,Independent House,No
2304,2,2,Sahakar Nagar,2,3,No,Middle,Semi-Furnished,7.4,Apartment,No
3108,3,1,Sahakar Nagar,4,8,Yes,Middle,Furnished,3.6,Independent House,Yes
3375,2,2,Pune Railway Station,2,18,No,Top,Semi-Furnished,6.5,Villa,No
1455,2,1,Viman Nagar,1,17,No,Middle,Unfurnished,6.8,Independent House,Yes
3064,1,2,Sasson Road,2,11,No,Ground,Unfurnished,7.5,Villa,Yes
2975,3,1,Khadki,1,2,No,Middle,Semi-Furnished,9.0,Independent House,Yes
659,4,1,Erandwane,3,25,Yes,Middle,Furnished,4.6,Villa,No
2696,2,1,Ganeshkhind,2,21,No,Middle,Unfurnished,2.1,Villa,No
3323,2,2,Mundhawa,2,27,No,Middle,Unfurnished,3.5,Independent House,Yes
3801,4,2,Kalyani Nagar,2,24,No,Ground,Unfurnished,4.6,Villa,Yes
2235,3,1,Balaji Nagar,1,19,No,Top,Furnished,7.3,Apartment,Yes
2085,2,2,Parvati Darshan,1,7,Yes,Middle,Semi-Furnished,0.6,Independent House,Yes
566,2,1,Balaji Nagar,2,18,No,Middle,Semi-Furnished,3.5,Apartment,Yes
3561,2,1,Laxmi Road,2,8,No,Ground,Furnished,7.9,Villa,Yes
2928,3,2,Dhole Patil Road,3,14,No,Ground,Unfurnished,6.9,Villa,No
557,3,2,Viman Nagar,3,7,Yes,Ground,Furnished,7.5,Villa,No
3830,4,2,Fergusson College Road,4,28,No,Middle,Furnished,8.2,Independent House,No
841,3,1,Shaniwar Peth,3,21,No,Top,Semi-Furnished,7.9,Villa,Yes
1653,3,1,Wadgaon Sheri,3,28,Yes,Ground,Furnished,7.0,Apartment,No
3274,1,2,Raviwar Peth,3,27,No,Ground,Furnished,4.7,Apartment,Yes
1695,4,1,Lulla Nagar,1,4,Yes,Ground,Unfurnished,9.8,Independent House,Yes
3317,2,2,Viman Nagar,3,17,Yes,Top,Unfurnished,5.9,Apartment,No
3161,3,1,Kothrud,3,5,No,Middle,Semi-Furnished,2.4,Independent House,Yes
1732,2,2,Pune Railway Station,2,12,No,Middle,Unfurnished,3.3,Independent House,No
2901,2,2,Parvati Darshan,1,9,Yes,Middle,Furnished,7.1,Villa,No
1994,1,1,Nana Peth,4,26,Yes,Ground,Furnished,9.3,Apartment,No
2321,3,2,Kondhwa Budruk,4,20,No,Middle,Furnished,2.2,Apartment,Yes
615,4,2,Jangali Maharaj Road,3,13,Yes,Ground,Semi-Furnished,1.3,Apartment,Yes
3835,3,1,Mundhawa,4,25,Yes,Top,Unfurnished,8.9,Villa,Yes
1161,2,2,Sasson Road,4,28,No,Top,Furnished,9.2,Independent House,No
1965,4,1,Karve Nagar,4,18,Yes,Middle,Unfurnished,3.1,Apartment,Yes
3000,3,2,Bibvewadi,3,20,Yes,Ground,Unfurnished,4.1,Apartment,No
2368,2,1,Bopodi,4,9,Yes,Ground,Unfurnished,6.8,Apartment,Yes
2834,2,2,Khadaki,3,4,Yes,Middle,Unfurnished,3.6,Apartment,No
3874,1,2,Karve Road,2,21,Yes,Top,Semi-Furnished,8.8,Villa,No
1516,1,2,Rasta Peth,2,27,Yes,Top,Semi-Furnished,1.5,Independent House,Yes
810,1,2,Bibvewadi,4,8,No,Top,Semi-Furnished,0.9,Apartment,Yes
707,2,1,Jangali Maharaj Road,2,1,Yes,Top,Furnished,2.5,Apartment,No
3165,3,1,Mahatma Gandhi Road,3,17,No,Top,Furnished,3.2,Independent House,No
2993,1,1,Gultekdi,2,25,No,Middle,Furnished,1.6,Villa,Yes
3217,3,1,Hadapsar,4,9,No,Middle,Semi-Furnished,1.1,Villa,No
1132,1,1,Budhwar Peth,3,20,No,Middle,Unfurnished,7.7,Villa,Yes
2602,4,1,Deccan Gymkhana,1,13,No,Top,Semi-Furnished,2.1,Villa,Yes
3459,4,1,Katraj,3,2,No,Top,Furnished,9.2,Apartment,No
3583,1,2,Mundhawa,2,13,No,Middle,Furnished,4.0,Independent House,Yes
1156,2,2,Model colony,1,9,No,Middle,Unfurnished,6.9,Independent House,No
1923,1,2,Fatima Nagar,3,20,Yes,Top,Semi-Furnished,2.6,Independent House,Yes
2431,1,2,Sadashiv Peth,1,6,No,Ground,Unfurnished,2.8,Villa,No
3527,2,1,Gultekdi,1,28,No,Middle,Semi-Furnished,6.0,Villa,Yes
3062,4,1,Market yard,1,1,No,Top,Furnished,5.8,Independent House,Yes
2179,3,1,Bhavani Peth,3,28,Yes,Top,Unfurnished,7.8,Apartment,No
736,1,2,Nana Peth,2,25,No,Middle,Unfurnished,7.7,Villa,Yes
3850,2,1,Ambegaon Budruk,3,5,Yes,Ground,Semi-Furnished,6.9,Apartment,No
847,1,2,Camp,2,3,No,Top,Semi-Furnished,4.8,Independent House,No
3174,2,1,Anandnagar,3,4,No,Middle,Semi-Furnished,9.0,Villa,No
3675,3,1,Khadki,3,1,Yes,Top,Furnished,6.4,Apartment,No
1129,3,1,Gultekdi,3,14,No,Top,Semi-Furnished,9.9,Villa,No
2040,4,1,Pune Railway Station,2,9,Yes,Top,Furnished,8.3,Independent House,Yes
2503,2,2,Paud Road,3,24,Yes,Top,Semi-Furnished,0.9,Independent House,Yes
1771,2,2,Model colony,1,4,No,Ground,Semi-Furnished,3.5,Independent House,Yes
863,4,1,Navi Peth,3,18,No,Middle,Furnished,5.9,Apartment,Yes
2868,4,2,Salunke Vihar,1,14,Yes,Middle,Semi-Furnished,7.4,Villa,Yes
785,2,1,Camp,4,25,Yes,Middle,Furnished,5.7,Villa,Yes
648,4,1,Wakadewadi,4,4,No,Middle,Furnished,8.0,Villa,Yes
1607,3,1,Bhavani Peth,2,25,No,Middle,Semi-Furnished,3.2,Independent House,No
2953,1,1,Karve Nagar,2,10,No,Ground,Semi-Furnished,2.2,Apartment,No
3525,3,2,Koregaon Park,4,3,Yes,Top,Unfurnished,1.0,Independent House,No
955,4,1,Mukund Nagar,3,23,No,Top,Semi-Furnished,5.9,Independent House,Yes
2266,2,1,Laxmi Road,3,7,Yes,Middle,Unfurnished,7.0,Apartment,No
1299,2,2,Rasta Peth,3,10,No,Top,Semi-Furnished,3.6,Independent House,Yes
1684,3,1,Camp,4,13,Yes,Top,Furnished,6.3,Independent House,Yes
1512,2,2,Deccan Gymkhana,1,4,Yes,Top,Furnished,1.0,Villa,Yes
3331,4,1,Sinhagad Road,2,18,No,Middle,Unfurnished,1.4,Apartment,No
3007,3,1,Viman Nagar,1,11,Yes,Middle,Semi-Furnished,7.2,Apartment,No
2023,2,1,Ambegaon Budruk,4,25,Yes,Ground,Unfurnished,4.0,Villa,No
3285,1,1,Swargate,1,4,Yes,Middle,Semi-Furnished,6.9,Apartment,Yes
3056,1,1,Khadki,3,24,Yes,Ground,Semi-Furnished,8.4,Villa,Yes
980,4,1,Ganesh Peth,3,14,Yes,Middle,Furnished,8.6,Independent House,Yes
2186,2,2,Rasta Peth,1,18,No,Top,Unfurnished,2.1,Apartment,Yes
2661,4,1,Karve Nagar,4,8,No,Ground,Furnished,5.1,Apartment,No
3296,3,2,Warje,1,27,Yes,Ground,Furnished,7.5,Independent House,No
2101,1,2,Khadaki,3,10,No,Ground,Furnished,7.9,Independent House,No
2908,3,1,Aundh Road,3,5,Yes,Middle,Unfurnished,8.0,Apartment,No
840,2,2,Bibvewadi,4,23,Yes,Ground,Semi-Furnished,2.7,Apartment,Yes
3317,4,1,Parvati Darshan,1,7,No,Middle,Semi-Furnished,2.3,Apartment,Yes
2510,4,2,Hadapsar Industrial Estate,3,12,Yes,Ground,Unfurnished,6.1,Villa,No
3308,4,1,Alandi Road,3,25,Yes,Middle,Semi-Furnished,7.5,Apartment,Yes
3516,3,2,Somwar Peth,1,3,Yes,Ground,Unfurnished,3.5,Apartment,Yes
2996,1,2,Ambegaon Budruk,1,26,No,Top,Unfurnished,1.5,Independent House,No
2366,3,1,Tilak Road,2,4,No,Top,Semi-Furnished,7.3,Independent House,No
1334,3,2,Dhankawadi,4,10,Yes,Ground,Furnished,3.3,Villa,Yes
1703,2,1,Narayan Peth,4,4,Yes,Middle,Unfurnished,2.1,Independent House,No
2225,2,1,Vadgaon Budruk,1,15,Yes,Middle,Unfurnished,1.9,Apartment,No
3978,2,1,Dhayari Phata,4,29,Yes,Middle,Unfurnished,3.5,Apartment,No
2189,1,1,Viman Nagar,3,10,Yes,Top,Unfurnished,6.1,Villa,No
3767,1,1,Pirangut,1,21,No,Top,Semi-Furnished,3.9,Independent House,No
810,2,2,Bopodi,1,22,No,Top,Semi-Furnished,0.7,Independent House,No
761,2,2,Dhole Patil Road,1,16,No,Middle,Unfurnished,1.4,Independent House,No
1942,1,2,Dhankawadi,2,15,No,Middle,Furnished,3.3,Villa,No
905,4,1,Sinhagad Road,4,19,Yes,Middle,Semi-Furnished,6.8,Independent House,No
2690,1,2,Alandi Road,2,29,Yes,Ground,Furnished,1.4,Independent House,Yes
841,1,2,Gokhale Nagar,3,20,No,Ground,Furnished,5.8,Independent House,No
1839,1,2,Fatima Nagar,4,19,No,Ground,Unfurnished,1.6,Apartment,No
3672,2,2,Bund Garden Road,2,18,Yes,Top,Semi-Furnished,2.5,Villa,No
743,4,2,Jangali Maharaj Road,1,26,No,Top,Unfurnished,2.1,Apartment,Yes
989,1,1,Prabhat Road,2,12,Yes,Middle,Unfurnished,1.1,Villa,No
511,2,1,Salunke Vihar,1,25,Yes,Ground,Furnished,6.9,Independent House,No
3810,3,2,Fatima Nagar,2,16,Yes,Middle,Furnished,4.9,Apartment,Yes
1060,3,1,Nana Peth,2,1,No,Ground,Furnished,8.4,Independent House,Yes
541,1,1,Yerawada,2,16,No,Ground,Unfurnished,1.4,Independent House,No
3225,3,2,Market yard,1,2,No,Middle,Unfurnished,1.9,Villa,Yes
1093,4,2,Satara Road,2,24,No,Middle,Unfurnished,3.4,Independent House,Yes
1952,3,1,Shivaji Nagar,4,15,No,Ground,Unfurnished,7.8,Apartment,Yes
2326,3,2,Fatima Nagar,4,7,Yes,Ground,Unfurnished,3.4,Villa,Yes
3729,4,1,Satara Road,4,28,No,Top,Unfurnished,4.4,Villa,Yes
3787,1,1,Fatima Nagar,1,1,Yes,Middle,Unfurnished,3.4,Apartment,No
2193,1,2,Manik Bagh,1,5,Yes,Middle,Unfurnished,1.3,Independent House,Yes
633,4,1,Ganesh Peth,4,10,Yes,Middle,Semi-Furnished,9.4,Independent House,No
3638,4,1,Pashan,4,22,No,Middle,Semi-Furnished,5.7,Independent House,No
3578,4,1,Shivaji Nagar,4,21,No,Ground,Semi-Furnished,8.0,Independent House,No
1447,3,2,Karve Nagar,3,4,No,Top,Semi-Furnished,6.8,Independent House,Yes
572,4,2,Parvati Darshan,4,14,No,Middle,Unfurnished,5.4,Villa,No
898,2,2,Salunke Vihar,2,13,No,Ground,Unfurnished,1.4,Villa,Yes
1928,3,2,Lulla Nagar,3,1,No,Ground,Furnished,6.6,Apartment,No
3125,1,1,Hingne Khurd,3,16,No,Ground,Furnished,2.0,Independent House,No
3406,1,2,Khadki,1,23,No,Ground,Semi-Furnished,4.4,Independent House,No
629,1,2,Ghorpadi,2,9,Yes,Ground,Furnished,6.5,Independent House,Yes
3478,3,2,Kalyani Nagar,1,22,No,Middle,Semi-Furnished,7.9,Apartment,No
3777,2,2,Shukrawar Peth,1,16,Yes,Middle,Unfurnished,7.0,Independent House,Yes
2311,4,1,Mundhawa,2,19,Yes,Top,Unfurnished,6.9,Villa,Yes
2501,4,1,Manik Bagh,1,15,Yes,Middle,Furnished,1.9,Independent House,Yes
765,1,1,Karve Road,2,26,Yes,Ground,Unfurnished,3.8,Apartment,No
2060,1,2,Khadaki,2,14,No,Top,Unfurnished,0.9,Villa,No
2485,3,2,Ghorpade Peth,1,20,No,Ground,Semi-Furnished,7.3,Villa,No
1292,2,1,Ghorpadi,4,10,Yes,Ground,Furnished,9.5,Villa,No
2800,4,2,Khadki,1,21,Yes,Middle,Unfurnished,3.0,Independent House,Yes
